"Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365CH","B365CD","B365CA"
"05/01/2025","Fenerbahce","Hatayspor","2","1","H","2","1","H","18","4","9","2","8","7","7","1","3","4","0","0","1.08","9","23","1.13","8","17"
"11/01/2025","Kayserispor","Samsunspor","0","1","A","0","1","A","8","11","1","3","15","14","5","3","1","2","0","0","3.2","3.3","2.1","3.3","3.4","2"
"11/01/2025","Hatayspor","Rizespor","1","2","A","1","1","D","15","15","5","5","7","8","3","4","4","2","0","0","3.1","3.5","2.05","3.5","3.6","1.9"
"11/01/2025","Besiktas","Bodrumspor","2","1","H","2","0","H","8","17","5","4","8","6","4","12","1","1","0","0","1.48","4.33","5.25","1.5","4.33","5"
"12/01/2025","Sivasspor","Alanyaspor","1","1","D","1","0","H","9","8","3","2","7","12","2","6","2","1","0","0","2.75","3.4","2.35","2.75","3.2","2.45"
"12/01/2025","Trabzonspor","Antalyaspor","5","0","H","1","0","H","16","10","6","2","14","19","7","5","1","0","0","0","1.53","4.2","5","1.44","4.5","5.75"
"12/01/2025","Buyuksehyr","Galatasaray","1","2","A","0","1","A","7","14","2","3","17","16","7","5","4","4","0","0","5","4.1","1.57","4.5","4.75","1.6"
"12/01/2025","Gaziantep","Ad. Demirspor","1","0","H","1","0","H","10","10","6","3","10","7","2","11","4","1","0","0","1.45","4.5","5.25","1.48","4.5","5"
"13/01/2025","Goztep","Kasimpasa","5","0","H","1","0","H","18","10","10","0","10","11","8","3","1","4","0","1","1.9","3.4","3.6","1.95","3.4","3.4"
"13/01/2025","Konyaspor","Fenerbahce","2","3","A","2","2","D","11","11","4","5","16","11","2","6","2","2","0","0","5.5","4","1.5","7","4.75","1.36"
"17/01/2025","Hatayspor","Galatasaray","1","1","D","1","0","H","8","26","3","5","11","8","5","9","4","1","0","0","8.5","5.5","1.27","7.5","5.5","1.3"
"18/01/2025","Buyuksehyr","Rizespor","2","0","H","1","0","H","7","11","4","3","27","15","2","8","3","3","0","0","2.2","3.4","3.1","2.15","3.25","3.2"
"18/01/2025","Gaziantep","Bodrumspor","0","0","D","0","0","D","10","11","3","4","9","19","5","7","2","3","0","0","2","3.2","3.7","2.25","3.2","3.1"
"18/01/2025","Besiktas","Samsunspor","0","0","D","0","0","D","24","5","6","3","6","16","5","4","0","4","0","1","2.1","3.4","3.2","1.73","3.8","4.1"
"19/01/2025","Goztep","Antalyaspor","1","0","H","1","0","H","22","6","4","2","11","8","5","4","1","2","0","0","1.55","3.9","5.5","1.6","3.8","5.25"
"19/01/2025","Konyaspor","Kasimpasa","3","3","D","1","0","H","16","14","7","7","17","7","12","7","0","0","0","0","2.05","3.25","3.5","1.95","3.3","3.8"
"19/01/2025","Ad. Demirspor","Fenerbahce","0","4","A","0","0","D","3","21","2","10","14","11","2","11","1","1","1","0","13","7.5","1.17","12","6.5","1.2"
"19/01/2025","Eyupspor","Alanyaspor","3","0","H","1","0","H","17","11","9","2","13","13","11","5","1","2","0","0","2.1","3.25","3.4","2.05","3.2","3.6"
"20/01/2025","Trabzonspor","Sivasspor","4","0","H","3","0","H","14","12","6","3","20","7","7","3","0","2","0","0","1.48","4.5","5.5","1.53","4.33","5"
"24/01/2025","Samsunspor","Gaziantep","2","1","H","1","0","H","15","12","3","3","20","14","7","2","0","0","0","0","1.67","3.9","4.75","1.7","4","4.5"
"25/01/2025","Sivasspor","Kayserispor","5","2","H","3","0","H","19","15","8","5","8","14","6","6","2","3","0","2","2.15","3.5","3.2","2.15","3.4","3.3"
"25/01/2025","Alanyaspor","Buyuksehyr","5","4","H","2","2","D","14","12","7","6","16","14","4","4","8","5","0","0","2.55","3.2","2.9","3","3.1","2.55"
"25/01/2025","Galatasaray","Konyaspor","1","0","H","1","0","H","18","7","9","0","15","18","6","2","2","1","0","0","1.22","7","9","1.22","7","9"
"26/01/2025","Rizespor","Ad. Demirspor","3","2","H","1","0","H","14","12","6","3","23","9","8","2","4","3","0","0","1.33","5","9","1.3","5.25","9.5"
"26/01/2025","Antalyaspor","Besiktas","1","1","D","0","0","D","6","8","3","3","18","9","1","5","1","2","0","0","3.9","3.75","1.85","4.1","3.8","1.83"
"26/01/2025","Bodrumspor","Eyupspor","0","1","A","0","1","A","17","5","2","1","14","14","7","2","2","6","0","0","2.7","3.25","2.7","2.5","3.25","2.9"
"26/01/2025","Fenerbahce","Goztep","3","2","H","0","1","A","13","15","6","6","16","25","4","4","3","2","0","0","1.4","4.75","7","1.62","4.1","5.25"
"27/01/2025","Kasimpasa","Hatayspor","5","4","H","2","3","A","31","10","10","8","11","10","11","5","3","3","0","1","1.7","4","4.5","1.75","4.1","4"
"31/01/2025","Eyupspor","Sivasspor","1","0","H","0","0","D","13","8","9","2","15","7","4","2","2","1","0","2","1.83","3.5","3.8","1.8","3.6","3.9"
"31/01/2025","Konyaspor","Bodrumspor","3","1","H","2","0","H","12","11","3","3","13","11","5","7","2","1","0","0","1.9","3.3","3.9","1.9","3.3","3.8"
"01/02/2025","Hatayspor","Antalyaspor","2","3","A","1","2","A","6","14","3","7","13","13","5","2","1","1","0","0","2.2","3.3","3","2.8","3.3","2.35"
"01/02/2025","Kayserispor","Trabzonspor","0","0","D","0","0","D","11","9","5","4","17","9","4","4","4","3","0","1","3.75","3.5","1.83","3.25","3.4","2.05"
"01/02/2025","Buyuksehyr","Samsunspor","4","0","H","1","0","H","16","8","6","1","8","7","4","6","2","2","0","0","2.15","3.3","3.25","2.1","3.3","3.3"
"02/02/2025","Ad. Demirspor","Kasimpasa","3","5","A","1","1","D","11","14","7","7","13","11","5","4","2","2","0","0","3.9","3.8","1.75","3.6","3.8","1.85"
"02/02/2025","Goztep","Alanyaspor","0","1","A","0","1","A","25","8","9","3","15","10","7","3","3","2","0","0","1.7","3.5","4.33","1.5","3.8","5.5"
"02/02/2025","Fenerbahce","Rizespor","3","2","H","1","2","A","36","6","10","4","9","16","10","1","4","6","0","2","1.36","4.75","8.5","1.33","4.75","9"
"03/02/2025","Gaziantep","Galatasaray","0","1","A","0","1","A","17","16","4","7","15","16","7","8","4","5","0","0","6.5","4.5","1.4","6.5","4.33","1.42"
"07/02/2025","Samsunspor","Hatayspor","2","0","H","2","0","H","16","14","6","4","13","18","4","7","1","2","0","0","1.48","4.5","6","1.48","4.5","6"
"08/02/2025","Kayserispor","Konyaspor","3","2","H","2","1","H","14","18","8","7","16","11","4","7","3","3","0","1","2.4","3.4","2.8","2.4","3.4","2.88"
"08/02/2025","Sivasspor","Besiktas","0","2","A","0","1","A","7","13","4","6","8","12","5","5","0","0","0","0","3.6","3.6","1.95","3.7","3.6","1.95"
"09/02/2025","Kasimpasa","Rizespor","3","2","H","2","1","H","12","10","5","2","10","16","4","11","2","5","0","0","2","3.5","3.25","2.1","3.6","2.9"
"09/02/2025","Alanyaspor","Fenerbahce","0","2","A","0","2","A","12","8","3","5","17","13","2","3","4","4","0","0","5.25","4.2","1.5","4.75","4.33","1.53"
"09/02/2025","Antalyaspor","Buyuksehyr","0","0","D","0","0","D","14","5","0","0","17","18","3","2","3","4","0","0","2.88","3.5","2.2","3.1","3.4","2.1"
"09/02/2025","Galatasaray","Ad. Demirspor","3","0","H","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1.08","10","21","1.08","10","21"
"10/02/2025","Bodrumspor","Goztep","0","0","D","0","0","D","8","14","1","1","4","14","4","5","0","1","0","0","3.1","3.1","2.15","3.25","2.9","2.35"
"10/02/2025","Trabzonspor","Eyupspor","1","0","H","0","0","D","13","14","2","5","7","7","6","4","0","1","0","0","1.7","3.6","4.2","1.85","3.6","3.9"
"14/02/2025","Ad. Demirspor","Antalyaspor","1","1","D","1","1","D","5","17","3","8","19","12","0","9","3","6","0","0","4.2","3.7","1.8","5","3.8","1.65"
"15/02/2025","Gaziantep","Sivasspor","2","1","H","1","1","D","12","10","6","2","20","15","6","2","4","5","0","0","2.05","3.4","3.4","1.9","3.6","3.75"
"15/02/2025","Buyuksehyr","Bodrumspor","0","1","A","0","0","D","14","7","3","3","10","11","1","1","4","1","1","0","1.72","3.4","5","1.83","3.25","4.75"
"15/02/2025","Besiktas","Trabzonspor","2","1","H","0","1","A","12","6","3","1","16","16","8","1","2","1","0","0","1.77","3.75","4.2","1.85","3.8","3.8"
"16/02/2025","Hatayspor","Alanyaspor","1","0","H","0","0","D","14","16","5","4","16","16","3","6","5","3","0","1","2.8","3.6","2.3","3.1","3.5","2.2"
"16/02/2025","Eyupspor","Kayserispor","1","1","D","0","0","D","6","9","2","5","12","15","4","6","3","3","0","0","1.85","3.4","4","1.65","3.6","5.25"
"16/02/2025","Konyaspor","Samsunspor","0","1","A","0","1","A","9","10","3","6","12","14","7","5","4","6","0","0","2.5","3.2","2.75","2.5","3","2.88"
"16/02/2025","Fenerbahce","Kasimpasa","3","1","H","1","0","H","13","13","6","5","15","12","1","3","1","1","0","0","1.27","6.25","9","1.4","5.25","6.5"
"17/02/2025","Rizespor","Galatasaray","1","2","A","0","0","D","16","18","4","3","11","15","3","7","3","2","0","0","4.5","4.33","1.62","3.8","4","1.8"
"21/02/2025","Bodrumspor","Hatayspor","1","0","H","1","0","H","10","8","4","3","10","13","9","6","1","2","0","0","1.67","3.7","5.25","1.6","3.9","5.75"
"21/02/2025","Eyupspor","Besiktas","1","3","A","1","2","A","7","18","3","7","10","7","4","2","2","1","0","0","3.2","3.4","2.2","3","3.4","2.3"
"22/02/2025","Sivasspor","Konyaspor","1","1","D","1","1","D","11","9","2","5","11","18","4","2","2","4","1","0","2.7","3.1","2.7","2.75","3.1","2.7"
"22/02/2025","Antalyaspor","Kasimpasa","2","1","H","2","0","H","9","11","5","5","19","11","4","6","1","2","0","0","2.35","3.6","2.8","2.5","3.4","2.75"
"22/02/2025","Samsunspor","Rizespor","2","3","A","2","0","H","9","13","3","4","12","13","1","5","1","2","0","0","2.05","3.4","3.6","2.25","3.2","3.25"
"23/02/2025","Kayserispor","Goztep","1","0","H","1","0","H","10","15","4","3","14","14","5","3","1","2","0","0","3.3","3.25","2.2","3","3.4","2.3"
"23/02/2025","Alanyaspor","Ad. Demirspor","3","2","H","0","2","A","25","7","9","5","15","16","10","1","5","2","0","0","1.33","5.5","8","1.36","5.5","7"
"23/02/2025","Trabzonspor","Gaziantep","3","2","H","2","0","H","20","17","6","6","18","14","1","6","1","1","0","0","1.7","4.1","4.2","1.6","4.1","5"
"24/02/2025","Galatasaray","Fenerbahce","0","0","D","0","0","D","4","10","1","3","20","15","0","5","5","2","0","0","2.25","3.6","2.9","2.25","3.4","3.1"
"01/03/2025","Ad. Demirspor","Bodrumspor","0","0","D","0","0","D","11","13","1","4","9","12","3","6","0","0","0","0","4.33","3.9","1.73","5","4","1.62"
"01/03/2025","Besiktas","Kayserispor","2","0","H","1","0","H","13","8","6","2","8","15","4","5","0","2","0","0","1.48","4.5","5.5","1.5","4.5","5.5"
"02/03/2025","Rizespor","Alanyaspor","3","1","H","0","0","D","10","12","5","4","17","17","5","5","2","1","0","0","1.85","3.5","4.2","1.8","3.6","4.33"
"02/03/2025","Kasimpasa","Galatasaray","3","3","D","0","1","A","14","18","8","6","13","11","10","3","3","2","0","0","4.75","4.33","1.62","4.75","4.33","1.62"
"02/03/2025","Fenerbahce","Antalyaspor","3","0","H","3","0","H","15","4","8","0","10","3","8","5","0","0","0","0","1.27","6.5","8.5","1.19","7","9"
"03/03/2025","Gaziantep","Eyupspor","3","1","H","0","0","D","20","13","9","5","8","13","4","1","1","5","0","1","2.3","3.4","3","2.45","3.3","2.88"
"03/03/2025","Konyaspor","Trabzonspor","1","0","H","0","0","D","13","10","4","3","12","12","5","4","3","5","0","0","2.63","3.3","2.63","2.8","3.4","2.35"
"03/03/2025","Buyuksehyr","Sivasspor","1","0","H","1","0","H","11","7","3","0","14","13","6","2","2","2","0","0","1.67","4","4.75","1.42","4.2","7"
"03/03/2025","Goztep","Samsunspor","2","2","D","1","0","H","13","8","3","2","15","7","1","2","4","1","0","0","2","3.4","3.75","1.77","3.3","5"
"07/03/2025","Bodrumspor","Kasimpasa","1","0","H","0","0","D","15","14","5","5","12","5","3","4","1","0","0","0","2.2","3.4","3.2","2.45","3.3","2.8"
"08/03/2025","Kayserispor","Buyuksehyr","3","1","H","1","0","H","11","11","5","4","17","17","4","7","2","2","0","0","2.88","3.25","2.45","3","3.25","2.35"
"08/03/2025","Antalyaspor","Rizespor","2","1","H","0","0","D","17","8","5","4","18","16","4","1","1","2","0","0","2.8","3","2.7","2.8","3.2","2.6"
"08/03/2025","Trabzonspor","Hatayspor","1","2","A","1","1","D","23","4","4","2","13","13","7","1","2","5","0","0","1.38","5","7","1.38","5","7"
"09/03/2025","Sivasspor","Goztep","3","1","H","0","1","A","15","10","5","3","9","12","2","5","4","5","0","1","3.7","3.3","2","3.4","3.2","2.15"
"09/03/2025","Eyupspor","Konyaspor","2","1","H","1","0","H","7","10","5","3","19","12","5","5","6","2","1","0","2.1","3.25","3.6","2.1","3.3","3.5"
"09/03/2025","Samsunspor","Ad. Demirspor","3","2","H","2","1","H","20","7","8","4","10","8","8","2","1","2","0","0","1.25","5.75","9.5","1.13","7.5","13"
"09/03/2025","Alanyaspor","Galatasaray","1","2","A","1","0","H","10","18","2","6","12","15","3","4","2","7","0","1","4.75","4.1","1.65","5.25","4.33","1.57"
"10/03/2025","Besiktas","Gaziantep","1","2","A","1","0","H","18","10","6","4","12","17","5","3","2","8","0","1","1.48","4.5","5.5","1.4","4.75","7"
"14/03/2025","Galatasaray","Antalyaspor","4","0","H","3","0","H","23","6","7","1","12","14","7","4","0","3","0","0","1.25","6","8.5","1.22","6.25","9.5"
"15/03/2025","Gaziantep","Kayserispor","1","0","H","0","0","D","14","15","2","4","12","18","3","4","2","1","0","0","2.3","3.1","3.3","2.25","3.3","3.25"
"15/03/2025","Kasimpasa","Alanyaspor","2","1","H","2","1","H","11","15","5","2","13","12","2","6","1","1","0","0","2.05","3.5","3.3","1.85","3.4","4.1"
"15/03/2025","Buyuksehyr","Trabzonspor","0","3","A","0","1","A","13","9","5","4","10","13","4","2","4","2","1","0","2.25","3.1","3.25","2.35","3","3.2"
"15/03/2025","Konyaspor","Besiktas","1","0","H","1","0","H","7","26","1","5","6","8","4","12","3","2","2","0","2.9","3.6","2.25","3.25","3.6","2.05"
"16/03/2025","Rizespor","Bodrumspor","0","2","A","0","1","A","6","14","2","6","18","14","5","7","4","3","1","0","2","3","4","1.91","3","4.33"
"16/03/2025","Goztep","Eyupspor","1","1","D","0","0","D","13","7","4","3","16","14","4","4","4","6","0","1","1.75","3.6","4.5","1.73","3.7","4.5"
"16/03/2025","Hatayspor","Sivasspor","3","2","H","1","1","D","15","22","8","8","13","7","8","9","3","2","1","0","2.2","3.4","3.1","3.1","3.4","2.2"
"16/03/2025","Fenerbahce","Samsunspor","0","0","D","0","0","D","28","2","6","1","5","17","10","2","1","6","0","1","1.38","4.75","7","1.4","4.75","7"
"28/03/2025","Antalyaspor","Alanyaspor","2","1","H","1","1","D","11","4","4","1","16","15","4","3","3","2","0","0","2.35","3.25","2.88","2.38","3.25","2.8"
"28/03/2025","Kayserispor","Hatayspor","5","0","H","2","0","H","20","14","11","4","14","5","8","3","1","2","0","0","1.6","3.9","4.75","1.44","4.33","6"
"28/03/2025","Bodrumspor","Fenerbahce","2","4","A","1","4","A","14","16","8","10","10","8","4","1","2","1","0","0","5.75","3.9","1.48","6","4.33","1.4"
"28/03/2025","Konyaspor","Gaziantep","1","0","H","0","0","D","14","6","4","5","16","15","2","2","4","4","0","0","2.05","3.25","3.4","2.1","3.2","3.25"
"29/03/2025","Sivasspor","Ad. Demirspor","5","1","H","2","1","H","12","7","6","3","13","8","3","6","3","1","0","0","1.38","5","6.5","1.25","6","8.5"
"29/03/2025","Samsunspor","Kasimpasa","0","2","A","0","0","D","13","9","5","5","7","13","2","2","1","3","0","0","1.91","3.5","3.7","2","3.5","3.5"
"29/03/2025","Trabzonspor","Goztep","1","1","D","1","1","D","12","6","2","3","7","17","7","1","1","2","0","0","2.05","3.4","3.3","2.15","3.4","3.25"
"29/03/2025","Besiktas","Galatasaray","2","1","H","1","1","D","20","9","6","3","14","23","9","3","3","3","1","1","3.1","3.5","2.1","3.1","3.5","2.15"
"31/03/2025","Eyupspor","Buyuksehyr","1","3","A","1","1","D","11","12","4","7","5","18","4","3","1","1","0","0","2.63","3.2","2.55","2.75","3.2","2.6"
"04/04/2025","Ad. Demirspor","Kayserispor","0","2","A","0","1","A","12","10","3","7","10","14","7","7","3","3","0","1","7","4.75","1.4","7","4.75","1.4"
"05/04/2025","Rizespor","Sivasspor","1","1","D","0","0","D","9","13","4","3","12","6","9","2","0","0","0","0","1.85","3.8","3.75","1.9","3.9","3.6"
"05/04/2025","Buyuksehyr","Konyaspor","1","0","H","0","0","D","7","15","2","7","13","12","0","5","2","1","0","0","1.8","3.4","4.75","1.8","3.4","4.5"
"05/04/2025","Antalyaspor","Samsunspor","2","1","H","1","0","H","12","12","6","4","18","9","3","1","2","1","0","0","2.75","3.1","2.63","2.7","3.1","2.7"
"06/04/2025","Alanyaspor","Bodrumspor","0","1","A","0","0","D","12","4","3","1","10","12","3","2","0","0","0","0","2.15","3.2","3.5","2.45","3.1","3.1"
"06/04/2025","Hatayspor","Eyupspor","0","1","A","0","1","A","10","21","4","4","12","12","2","5","3","5","0","0","3.2","3.3","2.15","4","3.8","1.8"
"06/04/2025","Fenerbahce","Trabzonspor","4","1","H","0","1","A","21","13","8","3","8","19","2","3","2","3","0","0","1.42","4.75","6.5","1.48","4.75","5.5"
"07/04/2025","Goztep","Gaziantep","1","1","D","0","0","D","20","13","9","2","17","8","6","2","1","4","0","0","1.7","3.8","4.75","1.5","4.33","6"
"07/04/2025","Kasimpasa","Besiktas","1","1","D","1","0","H","18","8","4","2","11","5","4","5","5","1","0","1","3.25","3.4","2.15","3.5","3.6","1.95"
"11/04/2025","Samsunspor","Galatasaray","0","2","A","0","1","A","5","11","0","3","11","14","0","6","2","4","0","0","5","4","1.65","5.25","4.1","1.57"
"12/04/2025","Konyaspor","Goztep","1","0","H","1","0","H","9","18","2","3","10","12","4","6","4","1","0","0","2.63","3.2","2.7","2.6","3.2","2.7"
"12/04/2025","Besiktas","Buyuksehyr","0","2","A","0","0","D","12","8","3","4","16","12","3","6","1","0","0","0","1.9","3.5","4","1.8","3.6","4.2"
"12/04/2025","Bodrumspor","Antalyaspor","0","0","D","0","0","D","9","6","2","2","15","18","3","1","1","3","0","0","2.05","3.25","3.6","1.85","3.4","4.2"
"13/04/2025","Gaziantep","Hatayspor","2","1","H","1","1","D","24","17","6","5","8","9","4","10","1","4","0","0","1.5","4.5","5.5","1.58","4.33","4.33"
"13/04/2025","Kayserispor","Kasimpasa","1","0","H","0","0","D","7","10","1","4","13","14","3","8","4","1","1","0","2.2","3.4","3.1","2.2","3.5","3"
"13/04/2025","Sivasspor","Fenerbahce","1","3","A","0","1","A","12","17","5","7","9","13","5","6","2","2","1","0","7.5","4.75","1.38","6","4.33","1.5"
"13/04/2025","Trabzonspor","Rizespor","2","0","H","2","0","H","17","5","7","2","15","12","4","5","3","4","0","1","1.75","3.6","4.33","1.9","3.3","4"
"14/04/2025","Eyupspor","Ad. Demirspor","6","0","H","3","0","H","20","9","10","2","12","6","5","7","3","2","0","0","1.18","7.5","12","1.18","8","11"
"18/04/2025","Galatasaray","Bodrumspor","2","0","H","1","0","H","35","1","14","0","8","7","16","1","1","0","0","0","1.3","5.5","8","1.25","5.5","12"
"18/04/2025","Hatayspor","Konyaspor","2","3","A","2","1","H","15","14","6","5","8","13","2","3","1","1","0","0","3.9","3.6","1.8","4","3.9","1.7"
"19/04/2025","Kasimpasa","Sivasspor","3","1","H","2","0","H","22","6","10","4","9","17","12","4","4","1","0","0","1.8","3.6","3.9","1.83","3.6","3.6"
"19/04/2025","Ad. Demirspor","Trabzonspor","0","1","A","0","1","A","6","9","1","3","9","12","2","4","1","0","0","0","9.5","7","1.2","8.5","7","1.2"
"19/04/2025","Goztep","Besiktas","1","1","D","0","1","A","16","7","7","2","12","10","5","3","3","1","0","0","2.6","3.3","2.6","2.88","3.3","2.38"
"20/04/2025","Buyuksehyr","Gaziantep","2","1","H","2","1","H","9","16","4","5","13","21","5","1","1","6","1","1","1.63","3.7","4.33","1.6","3.9","4.5"
"20/04/2025","Rizespor","Eyupspor","1","0","H","0","0","D","11","7","3","1","11","11","9","6","0","0","0","0","2.1","3.3","3.25","2.05","3.25","3.4"
"20/04/2025","Fenerbahce","Kayserispor","3","3","D","1","1","D","27","4","7","3","10","11","12","0","1","2","0","0","1.18","7.5","11","1.13","8.5","17"
"21/04/2025","Alanyaspor","Samsunspor","1","0","H","1","0","H","6","14","2","3","11","9","5","1","5","4","0","0","2.38","3.1","2.8","2.3","3.1","2.8"
"25/04/2025","Besiktas","Hatayspor","5","1","H","1","1","D","16","15","8","6","7","7","4","4","0","1","0","0","1.25","6","10","1.22","6.5","11"
"26/04/2025","Sivasspor","Antalyaspor","2","0","H","0","0","D","12","9","4","2","13","12","6","4","4","3","0","0","2.1","3.4","3.4","1.95","3.5","3.7"
"26/04/2025","Bodrumspor","Samsunspor","1","2","A","1","2","A","23","6","7","4","10","20","9","6","2","5","0","0","2.38","3","3.2","2.45","3","3.1"
"26/04/2025","Gaziantep","Fenerbahce","1","3","A","1","0","H","8","13","5","7","19","9","1","8","4","2","0","0","6.5","4.5","1.44","6.5","4.5","1.45"
"27/04/2025","Konyaspor","Ad. Demirspor","3","1","H","0","1","A","26","6","8","3","12","7","11","0","3","3","0","0","1.18","8","10","1.2","7.5","9.5"
"27/04/2025","Trabzonspor","Alanyaspor","4","3","H","4","2","H","15","8","10","4","11","10","2","4","3","3","0","0","1.75","3.6","4.5","1.62","3.9","5"
"27/04/2025","Eyupspor","Galatasaray","1","5","A","0","1","A","8","17","3","8","12","14","3","5","2","2","0","0","6.5","4.1","1.5","6.5","4.2","1.48"
"27/04/2025","Kayserispor","Rizespor","1","0","H","1","0","H","13","15","2","1","10","9","1","7","1","5","0","0","2.25","3.3","3","2.15","3.4","3.25"
"28/04/2025","Goztep","Buyuksehyr","4","1","H","2","0","H","29","12","12","8","23","10","7","4","2","2","0","0","2.2","3.3","3.2","2.25","3.3","3.1"
"02/05/2025","Antalyaspor","Konyaspor","1","0","H","0","0","D","8","15","3","7","19","18","4","6","5","3","0","1","2.45","3.2","2.88","2.6","3.2","2.7"
"03/05/2025","Alanyaspor","Kayserispor","1","1","D","1","0","H","16","7","1","3","5","21","4","6","1","3","0","0","2","3.4","3.4","2.2","3.25","3.1"
